"650","53","1268","1971-11-11 05:42:03"
"651","72","473","2000-09-21 23:12:10"
"652","91","489","2015-08-04 16:33:39"
"653","17","1405","1982-12-05 08:45:30"
"654","38","958","2001-07-05 19:07:16"
"655","32","996","1980-08-07 11:09:50"
"656","36","1395","2009-07-01 07:28:33"
"657","48","1525","1973-01-13 09:32:26"
"658","43","1262","1979-02-05 14:09:36"
"659","16","167","1997-05-25 16:14:40"
"660","98","24","1976-08-09 18:09:19"
"661","47","1206","1997-07-25 11:11:58"
"662","56","382","2009-01-04 05:28:42"
"663","26","382","2002-07-09 01:27:54"
"664","90","1791","1972-01-03 08:35:27"
"665","88","966","1988-01-28 11:00:21"
"666","83","1885","1986-03-14 04:56:08"
"667","44","225","2018-06-07 02:28:51"
"668","2","1385","1971-04-02 17:41:07"
"669","26","469","2021-05-21 01:46:59"
"670","10","1340","1972-12-07 23:44:12"
"671","79","1862","1970-12-02 12:46:40"
"672","81","1744","1983-10-15 23:43:58"
"673","32","56","1989-06-17 12:54:26"
"674","13","943","1980-02-23 13:07:02"
"675","91","1986","2005-03-18 01:46:07"
"676","56","329","2009-07-14 03:12:40"
"677","94","1870","2017-01-14 21:19:22"
"678","24","638","2018-05-07 09:09:31"
"679","43","355","1972-03-15 02:07:16"
"680","18","1963","1992-01-13 04:04:39"
"681","51","1127","1992-12-25 12:57:14"
"682","94","429","2022-02-12 13:30:57"
"683","18","1772","2004-04-26 17:56:14"
"684","76","366","1970-08-15 16:37:19"
"685","48","919","1984-11-03 02:46:40"
"686","24","356","2016-09-28 17:00:27"
"687","27","1463","2013-02-16 21:57:41"
"688","50","414","2007-12-15 11:27:18"
"689","58","1294","1992-01-16 08:53:09"
"690","50","115","2010-02-13 01:41:26"
"691","35","562","2020-06-19 09:22:25"
"692","70","1612","2018-03-29 06:00:19"
"693","15","242","2003-09-13 09:34:13"
"694","74","1638","2001-03-18 07:35:14"
"695","21","106","1984-07-03 13:40:31"
"696","27","1821","1984-03-16 15:22:58"
"697","81","1860","2013-11-21 07:32:51"
"698","35","704","1990-10-20 18:01:33"
"699","28","101","2018-05-05 17:00:21"
"700","88","928","2002-07-19 00:31:28"
"701","21","1234","1983-11-24 07:18:49"
"702","1","552","2009-12-31 13:20:05"
"703","24","1490","1977-11-23 11:41:08"
"704","44","225","1996-01-29 04:42:37"
"705","58","1230","1990-12-15 20:33:39"
"706","28","1778","2022-01-17 22:27:36"
"707","46","703","1976-12-21 12:28:35"
"708","71","1952","2000-07-25 19:35:31"
"709","62","1657","1991-06-17 23:24:42"
"710","9","359","2014-11-08 02:46:15"
"711","90","1107","1986-11-21 08:08:02"
"712","59","1765","1992-11-11 06:40:23"
"713","45","1606","2019-11-02 06:18:01"
"714","23","669","1995-07-31 01:52:56"
"715","16","265","1985-05-13 17:00:26"
"716","69","1684","1999-09-23 01:24:51"
"717","21","702","1998-11-12 23:54:26"
"718","5","1042","2003-12-08 08:50:31"
"719","77","1714","1980-09-02 05:50:10"
"720","95","1389","2010-06-28 08:34:53"
"721","89","742","2008-08-20 09:56:22"
"722","65","1593","1974-05-30 08:34:04"
"723","80","61","1982-01-13 16:04:23"
"724","56","1683","2006-07-08 13:26:03"
"725","81","1339","1993-05-25 00:17:42"
"726","62","389","2014-04-10 03:59:08"
"727","67","1728","2010-03-08 07:37:05"
"728","30","1283","1982-11-26 11:41:48"
"729","78","1672","1984-09-16 03:14:41"
"730","87","702","1987-09-20 14:25:51"
"731","33","821","2018-09-30 03:10:15"
"732","67","1318","2012-10-08 09:24:34"
"733","6","18","2000-02-21 00:50:49"
"734","29","148","2014-08-08 11:36:21"
"735","97","1477","1970-07-12 05:39:05"
"736","28","1977","1985-09-19 14:02:17"
"737","75","1870","1978-01-15 16:31:28"
"738","59","1282","1970-04-09 07:44:25"
"739","31","1065","2016-12-06 15:36:10"
"740","99","1530","2003-03-22 06:21:06"
"741","7","109","2013-03-10 10:52:44"
"742","55","289","1976-05-30 12:17:42"
"743","79","1170","2001-12-06 22:20:05"
"744","12","1898","1979-06-10 20:13:26"
"745","17","746","2009-05-19 00:56:44"
"746","61","422","2011-10-05 22:31:34"
"747","57","1283","1982-07-26 07:15:29"
"748","10","1969","2022-10-03 06:30:15"
"749","16","563","1990-02-06 23:56:22"
"750","72","1302","1993-08-16 20:55:41"
"751","80","1812","2007-04-16 22:03:25"
"752","90","168","1980-12-11 12:56:15"
"753","26","1757","1983-10-25 02:26:56"
"754","75","1670","1986-03-17 20:52:10"
"755","35","62","1997-02-18 23:02:05"
"756","79","37","1997-01-28 12:39:42"
"757","28","190","2015-07-12 03:28:44"
"758","58","798","1976-01-30 02:02:47"
"759","87","1541","2012-10-25 23:58:38"
"760","68","1428","2012-06-24 10:16:28"
"761","83","1048","1996-12-29 19:35:12"
"762","56","563","1970-11-22 01:01:37"
"763","42","448","1986-02-20 17:33:32"
"764","62","779","2021-08-25 21:41:30"
"765","85","610","2013-11-25 10:14:21"
"766","97","51","1990-10-08 22:15:48"
"767","37","1795","2001-10-19 09:53:37"
"768","97","1898","1979-07-05 12:04:49"
"769","13","1507","1972-08-28 00:00:25"
"770","11","442","2003-09-10 08:18:19"
"771","22","58","2014-03-15 22:36:56"
"772","66","1219","1996-10-18 01:22:40"
"773","23","402","1997-04-11 16:57:31"
"774","72","1083","1985-01-18 13:33:31"
"775","79","453","2015-02-27 15:37:18"
"776","74","637","2005-09-16 05:35:19"
"777","86","62","1988-02-14 12:02:20"
"778","39","799","1986-07-28 15:24:43"
"779","10","1408","2016-04-15 04:45:30"
"780","91","156","2017-10-04 00:16:48"
"781","53","819","2001-09-04 14:46:44"
"782","9","1883","1973-09-24 16:39:51"
"783","68","968","2007-01-24 17:56:15"
"784","43","850","1980-05-07 02:07:00"
"785","91","403","2018-05-30 20:36:02"
"786","26","898","2002-06-09 00:05:51"
"787","78","1789","1976-06-20 16:05:19"
"788","19","304","1973-11-13 10:43:21"
"789","21","76","1980-01-26 14:10:24"
"790","40","1089","2004-06-10 08:03:33"
"791","31","1625","2022-07-22 11:53:12"
"792","37","467","1995-08-12 03:39:40"
"793","84","298","2006-05-01 09:57:17"
"794","18","1983","1978-10-27 09:36:32"
"795","4","1043","1988-04-27 04:41:38"
"796","59","1511","2021-08-13 16:33:07"
"797","45","1654","1974-11-03 14:14:14"
"798","17","1031","2021-04-26 05:13:31"
"799","60","1164","1976-06-05 13:07:13"
"800","21","1061","1983-01-31 17:17:41"
"801","54","1816","2007-07-04 00:22:54"
"802","74","1354","2013-02-14 08:31:04"
"803","22","262","2020-09-25 07:46:39"
"804","31","199","1987-04-25 01:39:04"
"805","57","815","1972-08-08 22:17:31"
"806","51","1456","2019-09-05 10:00:27"
"807","55","571","2003-05-26 20:41:57"
"808","52","1927","1974-01-09 09:13:26"
"809","19","697","2004-03-26 00:24:57"
"810","15","740","2018-12-04 03:09:46"
"811","37","679","2000-08-29 21:52:24"
"812","92","1791","2010-06-18 14:12:10"
"813","91","314","1985-06-01 09:16:07"
"814","44","819","2005-01-15 16:11:25"
"815","81","627","2001-10-18 12:02:11"
"816","35","54","1975-05-29 05:27:19"
"817","94","1099","2003-02-18 19:59:07"
"818","47","199","2020-02-07 21:58:22"
"819","53","435","1991-01-23 04:19:49"
"820","39","506","2007-12-01 23:49:03"
"821","87","381","2018-03-20 22:48:09"
"822","98","1439","1993-05-16 22:16:17"
"823","85","150","2017-08-13 13:50:47"
"824","61","697","1978-06-01 17:50:19"
"825","38","1439","2011-09-09 22:52:29"
"826","24","1394","1981-08-01 07:55:35"
"827","58","129","1993-10-13 13:58:45"
"828","48","1685","1997-09-11 01:43:16"
"829","31","1302","2013-10-23 03:53:23"
"830","11","1742","2020-09-30 10:53:06"
"831","45","997","1983-08-05 14:21:22"
"832","67","1928","2014-08-07 12:41:56"
"833","35","1287","1988-03-04 05:07:45"
"834","59","88","2021-08-10 22:45:28"
"835","20","802","1988-12-25 19:18:16"
"836","45","975","1989-05-26 19:30:47"
"837","47","1351","1982-07-22 08:17:53"
"838","35","1811","2010-01-03 16:08:00"
"839","7","1450","1999-05-24 12:18:22"
"840","95","1283","1971-12-08 18:10:39"
"841","2","1980","2010-10-17 16:20:41"
"842","4","1544","1970-11-15 00:31:06"
"843","80","841","2011-10-28 14:14:49"
"844","24","129","1978-09-25 14:56:15"
"845","86","1429","2020-01-03 11:22:58"
"846","80","590","2015-09-14 15:21:57"
"847","99","670","1995-08-26 15:00:30"
"848","83","1036","2003-04-22 05:22:07"
"849","29","1154","2012-09-04 10:14:30"
"850","72","236","2014-05-02 23:25:53"
"851","74","1282","1992-09-21 17:05:56"
"852","97","489","1970-11-04 07:40:46"
"853","73","1395","2006-12-06 09:00:00"
"854","15","486","1980-08-31 12:03:13"
"855","61","292","2018-09-22 09:30:50"
"856","60","1778","2017-12-29 20:00:42"
"857","9","1891","1970-02-16 16:45:59"
"858","30","958","1996-12-18 17:45:49"
"859","40","36","1984-11-10 07:39:13"
"860","45","1334","2004-07-12 01:45:44"
"861","5","1858","1980-02-02 06:37:29"
"862","38","1219","1982-01-20 12:52:49"
"863","0","225","1998-07-04 08:17:57"
"864","44","1872","2021-07-04 00:00:24"
"865","69","148","1987-01-26 16:08:28"
"866","20","1551","2015-01-28 21:02:50"
"867","5","1513","1992-08-20 11:43:47"
"868","64","1893","1988-01-26 07:26:08"
"869","28","1587","2012-11-26 09:55:13"
"870","74","1638","2006-03-19 02:51:00"
"871","74","674","1976-12-07 18:04:08"
"872","43","599","1978-03-03 07:03:02"
"873","24","1597","1999-07-27 18:37:25"
"874","3","1315","1984-07-26 16:46:21"
"875","32","1756","2012-09-05 01:13:14"
"876","54","1239","1993-09-21 15:11:09"
"877","4","216","1977-09-09 10:28:53"
"878","55","1121","1973-07-31 12:56:11"
"879","96","1988","2003-10-28 22:17:39"
"880","74","1977","2015-09-06 08:02:14"
"881","20","1799","1985-06-24 10:33:53"
"882","4","260","1978-09-08 06:31:52"
"883","97","1472","2012-02-29 10:54:09"
"884","53","1313","2012-07-10 20:34:00"
"885","16","1398","1983-07-14 09:33:00"
"886","18","669","2013-02-26 21:56:35"
"887","86","74","1999-07-09 21:57:40"
"888","37","234","2001-11-24 12:56:46"
"889","40","854","1992-05-05 09:13:06"
"890","52","869","2016-04-30 13:40:09"
"891","46","517","1980-11-13 04:49:42"
"892","31","1585","2022-01-18 20:58:52"
"893","63","1791","1975-02-20 14:16:51"
"894","34","932","1975-07-02 21:48:56"
"895","79","1352","1971-12-26 15:58:16"
"896","40","908","2010-02-16 23:45:11"
"897","41","37","1976-10-13 03:43:50"
"898","57","1452","2010-12-12 12:57:02"
"899","31","376","1991-02-27 22:49:10"
"900","70","237","1995-10-09 05:54:45"
"901","45","1053","1985-12-19 09:56:15"
"902","98","1958","1986-01-01 05:13:16"
"903","87","555","2002-01-05 18:13:51"
"904","8","276","1978-05-25 09:57:27"
"905","68","9","2021-04-20 17:44:56"
"906","31","276","1989-02-27 18:41:11"
"907","0","592","2004-04-03 20:38:20"
"908","73","1772","1991-11-10 01:14:07"
"909","66","1806","1998-10-30 18:33:35"
"910","67","922","2011-10-27 20:40:36"
"911","58","365","2010-10-08 18:16:06"
"912","31","248","2018-12-20 19:34:07"
"913","47","1724","2016-01-12 16:11:40"
"914","77","136","1972-11-30 11:36:08"
"915","55","1070","1976-12-14 18:16:09"
"916","57","1998","1990-05-20 18:19:23"
"917","53","1191","1989-06-18 21:30:54"
"918","53","1210","2002-05-22 00:27:36"
"919","82","1611","1991-01-07 14:46:57"
"920","5","54","1982-05-10 04:57:08"
"921","98","1003","1994-03-15 10:17:55"
"922","73","490","1992-12-22 18:01:40"
"923","33","1542","1970-12-05 12:39:37"
"924","35","1075","1997-09-07 13:09:42"
"925","81","512","2021-06-04 22:11:10"
"926","51","329","1978-12-04 13:21:51"
"927","18","1754","2021-12-11 01:32:37"
"928","14","1150","1999-12-16 00:48:34"
"929","42","1242","2013-04-18 20:01:23"
"930","21","824","1972-06-30 13:53:34"
"931","53","659","1991-11-27 09:46:19"
"932","69","1014","2013-12-18 11:23:36"
"933","36","1556","1972-03-04 10:41:26"
"934","75","1115","1987-04-02 22:43:08"
"935","56","1071","1970-05-25 12:30:40"
"936","76","175","2005-07-10 05:23:51"
"937","30","864","2016-07-29 10:44:03"
"938","32","389","1976-04-02 19:50:43"
"939","72","1567","1976-12-21 03:20:10"
"940","70","1465","1980-11-10 04:56:53"
"941","75","1468","1999-06-07 23:34:39"
"942","9","1272","2012-05-23 02:46:59"
"943","19","850","2020-03-14 17:53:42"
"944","62","1539","1978-04-03 10:55:32"
"945","79","1647","1981-11-22 15:13:29"
"946","79","67","2016-05-30 09:21:07"
"947","82","262","1983-05-02 20:59:09"
"948","20","1556","2007-11-03 23:28:15"
"949","47","1900","1978-10-13 18:13:46"
"950","49","1190","1989-06-28 20:02:52"
"951","39","596","1977-08-17 23:42:07"
"952","34","1113","1976-07-27 15:20:52"
"953","2","168","1973-04-30 19:06:40"
"954","17","822","2005-11-09 00:18:40"
"955","61","1170","2001-03-21 13:47:47"
"956","50","1724","2010-02-16 14:29:08"
"957","22","865","1987-11-19 17:34:31"
"958","27","1155","1970-05-06 00:53:53"
"959","79","1463","2017-05-18 13:12:00"
"960","30","988","2007-12-20 15:06:11"
"961","12","493","2004-05-13 23:15:26"
"962","77","1364","2000-01-18 03:31:02"
"963","79","206","2005-09-06 03:58:31"
"964","29","1864","1971-01-24 15:24:55"
"965","35","1700","1990-03-22 08:59:00"
"966","98","1154","1971-11-07 01:24:10"
"967","75","1778","1980-03-27 09:40:23"
"968","4","1286","1996-01-02 15:03:48"
"969","38","1865","2011-02-22 17:25:21"
"970","45","168","1970-07-27 00:45:30"
"971","19","351","2018-02-13 01:47:46"
"972","59","1493","1980-05-21 00:32:00"
"973","71","1008","1995-03-01 14:08:04"
"974","35","837","1986-02-22 20:22:26"
"975","69","352","2017-10-02 22:23:30"
"976","31","1918","2014-02-04 15:24:02"
"977","56","880","1985-10-01 00:19:18"
"978","70","1293","2014-11-18 00:47:17"
"979","10","54","2019-03-10 06:32:07"
"980","88","1115","1986-06-10 01:06:45"
"981","75","1251","2005-09-04 01:27:10"
"982","49","266","2017-01-06 07:03:15"
"983","22","314","2019-08-31 04:17:42"
"984","6","485","1983-12-11 06:40:22"
"985","12","593","1975-06-08 15:14:33"
"986","63","1482","2010-10-14 09:18:12"
"987","80","115","2021-10-29 10:04:26"
"988","9","976","1989-05-18 14:03:26"
"989","57","1208","2007-06-09 01:56:01"
"990","18","62","1972-04-03 20:36:59"
"991","47","1","1996-06-06 16:33:22"
"992","22","1073","2007-07-22 20:09:32"
"993","45","571","1983-03-24 05:08:41"
"994","47","1542","1993-12-19 04:23:45"
"995","18","783","2001-07-16 12:48:24"
"996","55","1955","1994-04-29 04:32:35"
"997","20","1719","1997-05-19 22:26:25"
"998","95","574","1999-02-13 18:56:43"
"999","87","526","2019-10-19 05:20:32"
"1000","61","1762","2022-03-11 12:22:45"
"1001","65","1152","1996-01-18 22:18:17"
"1002","8","224","1993-01-13 00:47:58"
"1003","8","491","1970-10-22 09:26:56"
"1004","72","467","1993-04-11 01:37:10"
"1005","66","822","2009-01-16 21:21:13"
"1006","56","949","2009-05-04 19:03:37"
"1007","73","789","2011-01-10 12:51:31"
"1008","61","1287","1987-02-07 13:10:15"
"1009","50","1714","1976-10-14 18:26:41"
"1010","7","1451","1988-07-14 14:33:01"
"1011","63","1823","1982-01-06 20:47:38"
"1012","76","607","2015-02-07 22:02:22"
"1013","83","434","1980-04-13 11:14:34"
"1014","72","1313","1995-10-12 11:17:48"
"1015","22","1859","1981-10-10 19:24:09"
"1016","15","1047","2012-08-10 22:55:38"
"1017","31","1795","1994-10-29 14:41:58"
"1018","91","289","1991-12-08 23:21:09"
"1019","27","1283","2001-06-20 18:48:33"
"1020","0","1849","2010-12-23 12:34:00"
"1021","96","1900","1977-03-19 23:03:12"
"1022","50","266","1987-06-09 00:53:31"
"1023","7","1744","2004-08-01 17:41:16"
"1024","3","1784","1976-10-12 05:00:33"
"1025","21","440","1978-12-19 05:57:41"
"1026","23","74","1985-04-05 22:32:17"
"1027","6","1197","2018-07-30 10:49:01"
"1028","72","206","1999-02-05 12:33:11"
"1029","82","1820","1985-02-02 05:04:26"
"1030","22","1036","1980-08-29 16:25:35"
"1031","20","1740","2018-09-01 12:58:21"
"1032","1","628","1997-09-30 18:12:35"
"1033","55","898","1980-08-09 19:13:43"
"1034","2","1122","2007-01-21 19:33:15"
"1035","87","1","1973-06-30 16:10:17"
"1036","58","557","1977-11-30 12:28:50"
"1037","13","1171","1976-04-04 08:59:19"
"1038","60","271","1980-12-04 04:15:37"
"1039","54","1272","1975-08-23 07:22:59"
"1040","58","1106","2017-03-04 14:29:16"
"1041","76","1318","1981-03-08 11:09:40"
"1042","41","1018","1972-02-07 03:54:02"
"1043","18","1342","1985-06-09 06:00:27"
"1044","14","1253","2021-10-28 15:41:31"
"1045","91","1307","2015-02-27 13:18:21"
"1046","37","396","2021-01-21 01:31:08"
"1047","94","407","1989-02-03 14:24:46"
"1048","5","1672","1981-11-21 08:42:56"
"1049","33","1157","1981-11-29 01:17:06"
"1050","98","562","2003-05-18 03:47:10"
"1051","25","1970","1985-02-11 13:08:58"
"1052","96","391","1975-03-02 03:36:48"
"1053","23","1429","2012-02-26 20:11:29"
"1054","58","1724","1992-09-28 02:38:48"
"1055","70","226","1985-11-24 09:26:25"
"1056","77","1253","1987-06-13 07:22:18"
"1057","55","9","2005-01-02 02:31:42"
"1058","6","1265","1987-09-15 22:07:13"
"1059","66","742","1980-03-29 03:31:24"
"1060","79","1985","2015-12-29 18:38:13"
"1061","84","513","2010-07-26 23:02:19"
"1062","39","592","2011-12-14 10:31:32"
"1063","19","413","2019-10-16 19:34:06"
"1064","1","260","2010-05-21 00:25:22"
"1065","3","1451","1996-04-26 01:13:16"
"1066","29","660","1977-03-30 11:27:26"
"1067","12","1115","1994-07-26 10:10:40"
"1068","64","1740","1972-10-09 23:20:12"
"1069","33","1679","1992-10-07 13:04:04"
"1070","83","679","1971-08-01 10:00:02"
"1071","66","396","1974-08-04 10:22:49"
"1072","69","1758","2002-03-22 04:59:20"
"1073","20","263","2020-12-18 02:39:19"
"1074","41","571","1992-12-28 17:45:59"
"1075","25","1364","2004-10-25 14:11:31"
"1076","62","33","2000-07-24 13:09:55"
"1077","12","594","2003-02-08 17:34:57"
"1078","25","234","2005-01-15 18:59:17"
"1079","99","910","2006-12-12 09:04:38"
"1080","37","384","1977-02-06 06:04:32"
"1081","80","782","1978-02-10 12:14:29"
"1082","64","253","1982-09-01 09:16:41"
"1083","19","1405","1993-03-26 17:24:11"
"1084","63","1048","1981-08-03 20:55:03"
"1085","52","618","2014-10-20 17:50:29"
"1086","30","53","1998-12-04 18:00:47"
"1087","36","328","2014-07-15 08:27:16"
"1088","85","429","2021-09-04 16:17:58"
"1089","10","1728","2007-08-03 22:57:50"
"1090","83","666","2020-06-12 18:26:26"
"1091","6","1882","2018-11-25 17:03:59"
"1092","13","1468","1981-03-15 14:07:20"
"1093","67","95","1979-01-17 04:39:19"
"1094","30","1656","1985-03-31 02:15:52"
"1095","48","802","1992-05-06 00:24:30"
"1096","6","905","1991-10-10 12:59:10"
"1097","74","1624","2011-02-08 21:42:47"
"1098","47","1120","2015-07-02 00:44:20"
"1099","27","662","1997-03-13 12:04:09"
"1100","87","1636","2021-08-06 15:27:50"
"1101","99","1359","2008-01-11 05:22:11"
"1102","26","1870","1994-03-29 04:28:31"
"1103","23","907","2016-04-12 05:29:06"
"1104","16","1950","1992-10-18 10:43:46"
"1105","68","1457","2000-11-29 00:25:37"
"1106","2","407","1981-08-04 11:46:18"
"1107","11","1603","2007-06-09 07:33:01"
"1108","44","641","2022-01-22 06:45:13"
"1109","22","415","1977-06-11 16:24:18"
"1110","62","1507","1971-05-01 16:43:58"
"1111","96","1454","2004-09-01 22:39:19"
"1112","13","1445","1990-10-18 20:34:17"
"1113","74","345","2011-12-16 21:33:19"
"1114","61","1684","2005-07-31 18:26:07"
"1115","85","964","1997-12-13 19:52:47"
"1116","1","22","2010-06-29 07:23:38"
"1117","80","148","2008-01-04 07:00:51"
"1118","83","1474","1986-02-26 11:23:25"
"1119","31","1880","1992-03-31 15:04:11"
"1120","89","1723","2005-09-29 02:56:07"
"1121","64","506","1998-03-06 06:07:49"
"1122","91","417","1996-10-07 11:40:14"
"1123","72","1764","2018-09-22 15:40:52"
"1124","92","814","1973-01-03 23:10:14"
"1125","89","1362","1981-10-10 04:07:34"
"1126","80","248","1986-06-01 17:21:28"
"1127","75","1273","1992-08-18 10:15:34"
"1128","2","1522","2012-10-29 15:21:25"
"1129","60","1883","1972-08-31 20:38:37"
"1130","93","445","1974-12-05 03:25:09"
"1131","64","1369","2002-12-18 12:29:51"
"1132","41","996","1980-01-30 12:47:55"
"1133","17","1597","1976-12-30 12:47:33"
"1134","34","1170","1985-09-09 14:30:22"
"1135","29","1488","1996-12-27 13:34:33"
"1136","71","1681","2009-03-29 03:14:07"
"1137","79","1429","2022-08-23 15:25:52"
"1138","91","272","1990-09-26 16:34:05"
"1139","10","935","1996-12-17 05:20:38"
"1140","44","1471","2013-06-14 00:13:08"
"1141","85","1312","1972-06-30 12:30:50"
"1142","17","1643","1984-07-27 13:59:48"
"1143","33","338","2005-09-18 16:12:25"
"1144","24","1293","1976-02-04 10:24:11"
"1145","86","170","1973-08-18 01:29:06"
"1146","6","1362","1984-04-23 21:07:07"
"1147","98","265","1983-01-09 12:48:33"
"1148","26","334","2013-12-20 04:04:43"
"1149","98","1294","1972-10-17 04:40:07"
"1150","77","1902","2009-04-06 13:42:40"
"1151","90","547","2014-04-09 10:33:11"
"1152","11","1142","2021-09-19 05:14:44"
"1153","35","413","2020-07-24 11:01:33"
"1154","42","897","1981-05-27 21:13:29"
"1155","88","1768","1989-07-27 14:56:01"
"1156","19","1954","1975-02-02 20:36:00"
"1157","71","918","1986-03-25 03:43:24"
"1158","2","579","2003-12-07 13:42:11"
"1159","22","298","2004-10-07 12:15:02"
"1160","61","1657","1977-09-08 15:18:20"
"1161","90","1825","2004-03-08 14:36:50"
"1162","12","1880","1973-07-25 09:18:33"
"1163","92","1287","2004-08-23 17:47:26"
"1164","42","703","2011-08-26 09:13:30"
"1165","38","1858","1976-08-08 07:33:39"
"1166","16","1470","1970-06-01 07:22:26"
"1167","67","776","1996-10-15 16:00:38"
"1168","61","1347","1980-10-01 08:26:31"
"1169","56","1662","2012-08-29 01:55:51"
"1170","82","506","1995-08-07 19:50:31"
"1171","22","473","2011-10-10 06:56:21"
"1172","24","1833","1989-04-11 20:39:31"
"1173","72","768","1986-03-14 07:47:40"
"1174","80","1997","2004-09-21 04:14:58"
"1175","0","1493","1974-12-02 20:41:07"
"1176","48","773","1995-03-29 15:58:25"
"1177","50","1427","1984-09-11 03:20:13"
"1178","16","1252","1983-01-03 12:18:09"
"1179","84","1719","2003-10-29 10:58:05"
"1180","26","1272","1975-06-27 10:05:38"
"1181","32","126","1998-01-03 19:19:51"
"1182","18","968","1976-08-08 09:23:34"
"1183","55","954","1981-01-15 15:17:22"
"1184","44","783","2017-02-08 07:35:17"
"1185","37","1335","1991-07-20 23:46:32"
"1186","89","1833","2012-12-05 14:26:52"
"1187","51","1096","2001-03-02 20:21:29"
"1188","34","1679","2009-08-16 00:54:02"
"1189","25","206","2019-02-18 19:51:47"
"1190","89","1155","1982-01-25 11:38:55"
"1191","64","1562","2010-02-11 02:30:21"
"1192","91","530","2015-06-25 15:14:56"
"1193","20","54","1995-10-12 20:32:01"
"1194","11","1312","2015-07-16 05:29:21"
"1195","38","1197","2004-01-20 18:31:39"
"1196","62","1699","1990-11-22 09:38:49"
"1197","49","870","1975-09-24 15:21:23"
"1198","81","799","1992-09-17 14:52:43"
"1199","51","636","1992-09-19 05:19:10"
"1200","69","174","1972-12-01 20:14:05"
"1201","35","329","2000-09-17 10:28:15"
"1202","64","943","2016-03-26 22:20:42"
"1203","5","1426","1984-05-26 14:58:08"
"1204","57","1369","1981-09-21 01:37:23"
"1205","50","742","2000-05-12 01:57:18"
"1206","39","134","1992-10-07 06:25:33"
"1207","22","1900","2008-11-26 15:09:09"
"1208","33","1252","1978-05-09 18:28:52"
"1209","9","486","2020-09-20 13:42:51"
"1210","0","976","1987-04-26 17:24:36"
"1211","25","453","2013-03-12 03:44:49"
"1212","27","1683","1984-10-30 16:22:15"
"1213","24","1323","1998-01-01 23:50:36"
"1214","4","552","2007-07-06 22:34:03"
"1215","56","651","1990-11-25 10:07:33"
"1216","31","358","2013-10-05 10:34:19"
"1217","6","361","1988-11-05 07:49:40"
"1218","48","1517","2020-01-30 18:40:14"
"1219","71","1997","2002-01-10 03:08:18"
"1220","37","742","1993-01-01 20:18:44"
"1221","35","441","1972-07-02 13:08:09"
"1222","19","707","2009-08-29 02:49:28"
"1223","12","946","1981-05-20 14:44:09"
"1224","95","819","1971-04-10 02:28:42"
"1225","90","973","1981-07-19 17:23:55"
"1226","88","43","2015-06-13 17:28:25"
"1227","49","1860","2021-04-09 06:49:07"
"1228","74","256","1993-07-11 06:06:22"
"1229","82","364","1993-07-10 09:36:45"
"1230","79","1806","2011-08-10 20:56:55"
"1231","65","1618","1974-11-18 08:10:11"
"1232","72","624","2013-01-28 02:56:10"
"1233","41","263","2019-12-29 12:45:24"
"1234","68","1307","1975-06-12 01:59:04"
"1235","82","891","2007-02-13 09:18:29"
"1236","64","236","2003-06-11 11:56:02"
"1237","22","310","2006-10-22 01:33:05"
"1238","46","211","1980-10-13 03:09:24"
"1239","46","1108","1985-03-25 03:02:43"
"1240","91","150","2007-12-04 05:33:34"
"1241","96","378","1997-11-30 04:30:37"
"1242","55","655","2015-10-29 11:27:30"
"1243","56","1743","1994-03-01 00:29:16"
"1244","12","598","2020-03-25 17:09:38"
"1245","43","473","1982-06-09 01:36:28"
"1246","39","1996","1978-03-13 10:47:35"
"1247","84","1756","1988-08-17 23:26:08"
"1248","7","627","1995-08-14 04:33:27"
"1249","74","1742","2020-11-27 17:15:32"
"1250","24","1149","1982-12-19 11:23:06"
"1251","69","714","1994-11-27 06:44:41"
"1252","15","1754","2009-03-10 20:05:49"
"1253","66","1511","1993-10-28 17:00:34"
"1254","27","1206","2015-10-05 11:39:38"
"1255","67","1398","2011-07-31 03:58:47"
"1256","27","607","1979-11-26 10:17:58"
"1257","50","799","1982-10-06 00:19:14"
"1258","23","540","1971-10-05 13:47:03"
"1259","31","1996","1992-11-07 18:35:09"
"1260","82","1272","1979-12-27 02:22:07"
"1261","13","337","1989-07-22 20:17:05"
"1262","3","572","2020-11-23 16:31:53"
"1263","68","1427","1985-01-18 16:44:32"
"1264","43","776","1981-01-14 02:01:34"
"1265","68","756","2020-04-18 12:59:14"
"1266","14","1242","1993-12-18 14:02:57"
"1267","7","767","1986-06-20 00:21:53"
"1268","81","1157","2022-01-14 02:21:11"
"1269","82","1413","1998-04-11 15:06:12"
"1270","76","1398","1972-08-02 04:36:08"
"1271","12","447","2012-06-20 23:26:06"
"1272","72","983","2001-09-11 03:21:12"
"1273","82","624","2003-11-29 00:14:10"
"1274","11","1411","1970-03-12 11:18:00"
"1275","91","1334","1982-10-09 00:03:38"
"1276","11","1799","1973-08-12 16:39:18"
"1277","56","840","1997-02-04 11:23:31"
"1278","41","1135","1978-09-10 19:40:18"
"1279","40","298","2019-10-18 02:15:07"
"1280","4","98","2000-02-17 09:12:32"
"1281","17","1259","1985-11-03 12:47:44"
"1282","7","1870","2010-08-25 18:49:58"
"1283","37","995","2000-08-09 22:15:06"
"1284","92","345","1985-01-03 22:19:45"
"1285","38","1318","1977-09-29 04:21:31"
"1286","66","1021","1991-06-08 22:52:55"
