"640","West method very","197.79","Beauty","false"
"641","Policy not","429.09","Pets","true"
"642","Employee better wall","179.66","Automotive","false"
"643","Heart particularly night money occur","321.11","Games","true"
"644","According paper discover place","183.05","Beauty","true"
"645","Grow coach","263.27","Beauty","false"
"646","East east","477.85","Movies","false"
"647","Nice everyone","320.68","Games","false"
"648","Team other alone","234.96","Beauty","false"
"649","Close machine need drive","323.66","Beauty","false"
"650","This skin reflect nation attack","275.38","Grocery","false"
"651","Seem plant prepare","143.10","Grocery","false"
"652","Everybody society","21.01","Pets","true"
"653","Goal nation","407.52","Golf","false"
"654","Likely rate","444.80","Books","true"
"655","From health claim","269.18","Golf","false"
"656","Large two","234.76","Beauty","true"
"657","Return college country","316.51","Grocery","true"
"658","True let tough collection","190.52","Decor","true"
"659","Information life near force group","16.99","Pets","false"
"660","Poor maybe structure","344.15","Automotive","true"
"661","Bed style board reflect wear","396.25","Grocery","true"
"662","Imagine various return lay cup","236.03","Decor","true"
"663","Hard indeed example part","28.99","Beauty","false"
"664","Until several sing","346.69","Golf","false"
"665","Dinner majority last","370.32","Automotive","true"
"666","Method impact college hot under","58.25","Games","false"
"667","Certainly everyone report","382.93","Golf","false"
"668","Human southern huge","325.64","Toys","true"
"669","Let decision","222.04","Decor","false"
"670","Dark while head development manage","37.24","Beauty","false"
"671","Just military change better","346.49","Automotive","false"
"672","Great medical discover even while","187.26","Decor","false"
"673","Camera authority dark wrong inside","179.92","Movies","false"
"674","Mind especially against","258.60","Electronics","false"
"675","News detail","375.49","Golf","false"
"676","College ground center","87.49","Golf","false"
"677","Site how key camera","451.95","Pets","false"
"678","Control their young although end","461.15","Electronics","false"
"679","Direction dream candidate recent","339.24","Games","false"
"680","Anyone understand result need moment","420.58","Golf","false"
"681","Research somebody room","314.40","Toys","true"
"682","Strategy base black cold near","267.61","Automotive","false"
"683","Attorney study store","494.35","Golf","false"
"684","Who strategy owner","448.43","Games","false"
"685","Hold local usually street sing","295.99","Pets","true"
"686","Indicate step imagine catch","310.96","Games","true"
"687","Popular central sport","348.81","Books","false"
"688","Head should order impact within","196.41","Toys","false"
"689","Believe talk education policy shoulder","365.00","Toys","true"
"690","Front which thing they","221.34","Automotive","true"
"691","Though important pass","344.07","Pets","true"
"692","Service suggest federal","105.14","Automotive","true"
"693","Significant interest","454.35","Golf","true"
"694","My with memory","489.23","Electronics","false"
"695","Occur become claim Mrs","72.55","Automotive","true"
"696","Public task stand friend pretty","161.96","Decor","true"
"697","Tend effort college","327.74","Toys","true"
"698","Point prove improve","78.06","Golf","false"
"699","Free beyond","316.97","Electronics","true"
"700","Simple around million","2.86","Decor","true"
"701","Social yourself over","89.17","Sports","false"
"702","Vote writer behind","496.44","Electronics","false"
"703","Because again fast tell there","481.23","Books","false"
"704","Sea avoid goal view","154.43","Decor","false"
"705","Front you coach note","22.36","Electronics","false"
"706","Decision yes end stay","106.21","Pets","true"
"707","Yeah unit a improve","396.31","Beauty","true"
"708","Research system whatever nothing","475.38","Automotive","false"
"709","Bring sit she","443.54","Electronics","false"
"710","Mean produce total","453.75","Toys","true"
"711","Yet paper official our","0.55","Pets","true"
"712","Lay style position","123.64","Grocery","false"
"713","Ball really these out","93.60","Games","true"
"714","Positive there woman tell music","274.56","Golf","true"
"715","Step respond shake moment north","196.15","Grocery","false"
"716","Drug know million region","315.04","Grocery","false"
"717","Memory north clearly","207.08","Sports","true"
"718","Protect represent consider","346.28","Electronics","true"
"719","Evening network","186.71","Toys","false"
"720","Decide both good cut college","391.52","Beauty","false"
"721","Stop chair around","380.83","Golf","true"
"722","Past institution law area inside","203.21","Toys","false"
"723","Black west","66.80","Books","false"
"724","Once several statement knowledge","155.09","Games","true"
"725","Shake nothing heavy herself forward","138.85","Automotive","true"
"726","Leader raise early find","408.25","Golf","true"
"727","Team grow which","282.19","Games","true"
"728","Point threat address best type","443.90","Toys","true"
"729","Including other","304.17","Grocery","true"
"730","Treatment ground outside language good","190.17","Games","false"
"731","Head similar political","241.27","Grocery","false"
"732","Recently my","308.09","Decor","false"
"733","New much imagine performance","448.70","Pets","false"
"734","Prevent tonight score","62.72","Automotive","true"
"735","Language red","304.63","Games","true"
"736","Begin out admit forward","277.98","Beauty","false"
"737","Majority painting nothing matter available","125.96","Golf","false"
"738","Economic the for sometimes","171.68","Games","true"
"739","Catch degree body her","457.18","Pets","false"
"740","Ahead town","124.98","Movies","false"
"741","Style policy fact","256.97","Automotive","true"
"742","Door heart city","35.49","Beauty","true"
"743","While all","71.96","Automotive","false"
"744","Space cultural large before","328.68","Grocery","true"
"745","Each physical think crime","498.04","Automotive","true"
"746","Lead clear physical","43.76","Movies","false"
"747","Can college history","215.39","Movies","true"
"748","Fire month will eye","17.99","Books","true"
"749","Tv try factor manager against","256.37","Books","true"
"750","Majority color weight","126.01","Pets","true"
"751","Process until brother strong","419.80","Automotive","true"
"752","Improve improve","328.21","Beauty","true"
"753","Plant candidate","73.76","Sports","true"
"754","Significant show use accept into","291.68","Beauty","true"
"755","Art against PM","63.41","Movies","false"
"756","Somebody for","411.73","Books","true"
"757","Every fine let","5.72","Books","false"
"758","Go street during share","428.88","Golf","true"
"759","Fall seem lose","5.39","Books","true"
"760","Door anything","315.48","Toys","false"
"761","Maintain pretty buy wind","286.71","Books","true"
"762","Must picture","251.94","Decor","false"
"763","Tough call","29.26","Electronics","true"
"764","Night often","360.51","Pets","true"
"765","Medical daughter now decision","451.56","Books","true"
"766","Accept pull","475.80","Electronics","true"
"767","After record call remember","148.92","Beauty","true"
"768","Lot sit","491.72","Movies","true"
"769","Rise former even century between","8.56","Electronics","false"
"770","Voice deal campaign","308.73","Decor","true"
"771","Exist not relationship step","16.44","Automotive","false"
"772","Child company matter maybe","216.91","Toys","true"
"773","Must of","242.64","Games","false"
"774","Consumer owner","77.39","Pets","true"
"775","Water table race","380.73","Movies","false"
"776","Anything my myself all Republican","4.85","Golf","true"
"777","Apply adult democratic","427.06","Golf","false"
"778","Sort read","383.31","Sports","true"
"779","Field keep act often","229.42","Automotive","false"
"780","Economy all adult future","320.56","Grocery","true"
"781","As eight","358.01","Decor","false"
"782","Necessary open pretty","112.94","Decor","true"
"783","Performance reveal city","310.11","Games","false"
"784","Light if act care task","400.26","Pets","false"
"785","Nor into doctor scientist age","388.51","Automotive","true"
"786","Full east debate western join","479.82","Grocery","true"
"787","Loss form","249.11","Automotive","true"
"788","Between news mind","325.53","Games","false"
"789","War sort American","166.14","Beauty","false"
"790","Current the good watch","308.86","Games","true"
"791","Artist individual realize minute","341.01","Automotive","true"
"792","Serve senior design hand act","243.48","Electronics","true"
"793","Page dog event month","130.99","Pets","false"
"794","Decision important","232.95","Golf","false"
"795","Language at sense","240.67","Toys","true"
"796","Resource bed agree","155.24","Golf","true"
"797","Fall yes nice share","160.07","Decor","true"
"798","Democrat surface impact against","337.95","Toys","true"
"799","Seek series form sense","94.80","Beauty","true"
"800","Argue quite friend specific","478.72","Golf","true"
"801","Show former","8.94","Pets","false"
"802","Military senior reflect author","43.77","Automotive","true"
"803","Evening agent take amount forget","457.82","Games","false"
"804","Particular still why performance","485.99","Pets","false"
"805","Moment many important to","111.39","Pets","false"
"806","Window organization such notice","115.07","Decor","true"
"807","Charge movement way your","373.37","Automotive","false"
"808","Magazine plan relationship stand","215.03","Golf","false"
"809","Free argue yeah","154.19","Sports","false"
"810","Daughter talk system wind","293.73","Electronics","true"
"811","Smile newspaper my pressure same","281.57","Automotive","true"
"812","Human stay sit","362.00","Toys","false"
"813","Write media","115.98","Toys","false"
"814","Building nature other method","274.33","Games","false"
"815","Foot issue prevent teacher","64.88","Movies","false"
"816","Former trial safe usually","74.37","Movies","false"
"817","Commercial say customer information","168.92","Grocery","true"
"818","Network security","358.00","Automotive","false"
"819","Land more sister","215.21","Pets","false"
"820","Media least eight people right","420.11","Beauty","false"
"821","Image to maintain","382.15","Decor","true"
"822","Administration memory check","417.85","Electronics","true"
"823","Born upon","452.11","Toys","false"
"824","Son prove many company only","136.23","Toys","true"
"825","Recent nor current great","243.58","Beauty","true"
"826","Create deep live sing boy","363.57","Books","true"
"827","Born deal","202.03","Grocery","false"
"828","These also follow","117.26","Sports","false"
"829","Reason six themselves move difference","418.76","Movies","true"
"830","Performance out grow","379.82","Pets","true"
"831","Raise training state front","394.77","Electronics","true"
"832","Popular let light bed","54.80","Beauty","true"
"833","Rock popular area group go","366.31","Golf","true"
"834","Mother simple car responsibility item","264.72","Sports","true"
"835","Prove pattern","276.60","Pets","true"
"836","Point certain turn budget action","452.09","Games","true"
"837","Number reality everyone","231.93","Games","true"
"838","Think try society","173.27","Sports","false"
"839","Already would","278.60","Pets","true"
"840","Avoid business energy worry over","400.78","Automotive","false"
"841","Number nearly amount forget","264.86","Grocery","true"
"842","Work director","277.88","Books","false"
"843","Meeting government forward last","46.15","Games","false"
"844","There far because","231.16","Movies","false"
"845","Within reach couple school among","19.39","Sports","false"
"846","Lawyer performance still","376.48","Toys","false"
"847","Over authority one discussion international","105.37","Grocery","true"
"848","Group wrong happen","348.88","Books","false"
"849","Which should","472.46","Automotive","true"
"850","Huge either people","76.05","Beauty","true"
"851","Likely star shoulder","87.91","Movies","true"
"852","Red could","255.76","Beauty","false"
"853","Assume become reduce right","120.12","Toys","false"
"854","Some couple left","97.01","Toys","true"
"855","Thousand high","27.71","Beauty","false"
"856","Gun wear","341.01","Automotive","false"
"857","Food from task interesting","183.55","Golf","false"
"858","Technology medical must","315.92","Books","false"
"859","Down figure","129.35","Toys","false"
"860","Case whether notice live figure","280.92","Decor","true"
"861","Write cover drug","165.75","Games","false"
"862","Toward nothing space","271.82","Books","false"
"863","Guess stand increase hold","343.13","Electronics","true"
"864","Foot street expert travel","354.61","Electronics","true"
"865","Allow have drug child life","380.00","Books","false"
"866","Your successful","282.17","Decor","false"
"867","Style foreign dark enter politics","143.55","Grocery","true"
"868","Thousand seek economy","346.34","Golf","false"
"869","Tv consider future couple","236.60","Books","true"
"870","At article through","163.79","Toys","true"
"871","Reflect live political","456.86","Books","false"
"872","General fact which","493.79","Sports","true"
"873","Story parent one","251.20","Pets","false"
"874","Collection other rest","374.30","Movies","true"
"875","Again serious then career","339.89","Toys","false"
"876","Suddenly son these race","32.65","Movies","false"
"877","Decision break","383.58","Electronics","true"
"878","Daughter car speak sense","300.65","Electronics","true"
"879","Ground toward those rather","175.94","Electronics","true"
"880","Change finally fast","225.65","Electronics","true"
"881","Important option perform usually","112.41","Golf","false"
"882","Officer certainly","266.21","Beauty","true"
"883","Entire friend","165.17","Decor","false"
"884","Final provide","268.83","Pets","true"
"885","North big sign exactly","186.75","Movies","true"
"886","Plan change","464.37","Sports","true"
"887","Respond make rather from","89.28","Pets","true"
"888","Sit owner author as","194.71","Toys","false"
"889","Identify man","0.93","Movies","false"
"890","Test street official","414.96","Beauty","true"
"891","Teacher site stop","442.77","Games","true"
"892","Lot coach attention himself","243.19","Movies","false"
"893","Certainly move answer conference","141.88","Grocery","false"
"894","Drop kitchen","42.07","Movies","true"
"895","Color perhaps much tough coach","424.24","Electronics","false"
"896","Specific leg health training trip","450.85","Pets","true"
"897","Turn war son thus","310.59","Automotive","true"
"898","Rather almost establish such","475.37","Toys","true"
"899","Financial hear performance type court","126.18","Sports","false"
"900","At continue","227.33","Golf","true"
"901","Window activity article act have","128.16","Sports","true"
"902","Various follow protect","225.18","Beauty","true"
"903","Yet president might","339.99","Electronics","true"
"904","Imagine store all","114.58","Decor","false"
"905","Never treat decade","479.08","Beauty","true"
"906","Only allow attack","451.80","Toys","true"
"907","Call ball","30.73","Movies","false"
"908","Mrs indicate","237.56","Decor","false"
"909","Yes rather physical","446.59","Beauty","false"
"910","Matter those tell one","318.60","Pets","true"
"911","Phone rise bar establish garden","44.42","Pets","true"
"912","Player somebody simple","23.50","Games","true"
"913","What media determine","268.68","Decor","true"
"914","Day which worry century choice","256.26","Automotive","false"
"915","Who two art machine career","349.12","Automotive","true"
"916","Own number threat foot economic","391.29","Games","true"
"917","Also reach","407.39","Automotive","false"
"918","Successful age","62.06","Sports","false"
"919","Own have bill song federal","290.82","Books","true"
"920","Phone card film appear","61.82","Toys","true"
"921","Trouble kind","173.15","Beauty","false"
"922","Throw baby","287.49","Sports","false"
"923","Support this","190.44","Beauty","false"
"924","Try nature soon reason","340.95","Automotive","false"
"925","Level smile suffer some","391.42","Movies","true"
"926","Campaign military stay","280.88","Pets","false"
"927","Information wish dream young five","325.18","Pets","false"
"928","Common beyond end almost","131.72","Golf","true"
"929","Ahead same","429.04","Golf","true"
"930","Kid amount","384.35","Sports","false"
"931","Class sea","410.35","Decor","false"
"932","Life system","85.30","Pets","false"
"933","Public less strong consider","291.91","Automotive","true"
"934","Plant American like million","31.12","Electronics","false"
"935","Strong explain","462.53","Automotive","true"
"936","Modern show against power performance","324.62","Electronics","false"
"937","Song performance should amount person","240.29","Automotive","false"
"938","Fall subject together","257.04","Pets","true"
"939","Surface security own mean","184.15","Pets","false"
"940","Maybe assume","340.44","Sports","true"
"941","Wind father may","21.92","Automotive","true"
"942","Work century general model","215.47","Electronics","true"
"943","Country we final stage","91.21","Grocery","true"
"944","Debate true bank","235.60","Books","true"
"945","Present nor into road pretty","99.74","Golf","false"
"946","Small account number lawyer story","451.84","Movies","false"
"947","Country worry","447.07","Beauty","true"
"948","Follow grow","130.22","Decor","false"
"949","Partner officer","362.30","Automotive","true"
"950","Effort near red number","293.22","Books","true"
"951","Agent discover sing","442.70","Toys","false"
"952","Go impact affect","56.68","Decor","false"
"953","Agency life without","228.01","Decor","true"
"954","North decade","19.07","Decor","true"
"955","Amount policy kitchen","130.95","Decor","false"
"956","Career he win","16.00","Beauty","true"
"957","Maintain moment exactly visit culture","77.80","Decor","false"
"958","Tree surface let","250.24","Sports","false"
"959","Other sit quite mention do","218.53","Books","false"
"960","Mission power statement","156.24","Golf","false"
"961","Many economic skill whole","350.22","Automotive","false"
"962","Before test","9.28","Beauty","false"
"963","Authority conference politics","434.64","Toys","false"
"964","Industry provide job too shake","402.06","Books","false"
"965","For state live hot exist","125.84","Pets","true"
"966","Own particularly throughout","92.11","Golf","false"
"967","Much his open learn ago","45.08","Pets","false"
"968","Safe term three","469.78","Books","false"
"969","Population minute day available","486.79","Toys","false"
"970","Difference treat","438.46","Beauty","false"
"971","Play follow let check wife","102.94","Books","true"
"972","Them do clear sport","41.28","Grocery","false"
"973","Draw from","141.67","Electronics","true"
"974","Consumer you","473.77","Electronics","true"
"975","Lead role yard majority","95.92","Sports","false"
"976","Management past fine miss","278.82","Games","true"
"977","Decision everything join oil line","388.75","Games","true"
"978","Exactly concern article admit","260.42","Grocery","false"
"979","Though law parent seat view","170.71","Books","false"
"980","Suffer bar condition choose easy","57.93","Books","false"
"981","Assume manager rest","83.02","Pets","true"
"982","Husband owner red","189.72","Automotive","false"
"983","Always action budget rock visit","138.98","Electronics","false"
"984","Instead indeed","32.54","Books","false"
"985","Professional fill teacher","37.47","Automotive","true"
"986","Discuss professor according one","373.16","Decor","true"
"987","True production phone responsibility","1.47","Sports","false"
"988","Top every receive","73.68","Pets","false"
"989","Born down","302.80","Automotive","true"
"990","Play as new near","270.99","Golf","false"
"991","Identify deep again","239.81","Sports","false"
"992","Few executive approach","86.72","Grocery","false"
"993","Than director top last central","175.73","Electronics","true"
"994","New cut read particularly","210.24","Beauty","false"
"995","Yes open toward natural out","393.54","Beauty","true"
"996","Worry company behind","494.60","Toys","true"
"997","Increase response wife skill particular","156.23","Golf","true"
"998","General produce plan billion","14.67","Books","false"
"999","Stage begin career still","344.75","Decor","false"
"1000","Smile certainly matter","436.56","Automotive","false"
"1001","Game message hotel product light","392.40","Pets","true"
"1002","Door attorney","182.96","Sports","true"
"1003","Cultural response quality improve power","436.77","Automotive","true"
"1004","Foot recently art","375.97","Decor","false"
"1005","Social guess open take over","42.36","Movies","false"
"1006","Money time","85.82","Electronics","true"
"1007","Would prove college","179.30","Electronics","false"
"1008","Between heart often station","55.07","Books","false"
"1009","Green itself","312.92","Sports","true"
"1010","Career people","432.87","Pets","true"
"1011","These office explain realize animal","39.29","Movies","true"
"1012","Article blue everything level","11.71","Sports","false"
"1013","Foreign beat this true","352.35","Beauty","true"
"1014","Toward big leave heavy","388.67","Beauty","true"
"1015","Hospital window range forget","400.77","Golf","false"
"1016","Financial white dream project floor","6.30","Books","true"
"1017","Message action force official onto","473.18","Golf","true"
"1018","Score by free available","415.29","Books","true"
"1019","Science as","427.62","Grocery","true"
"1020","Beyond no board whether since","144.98","Movies","false"
"1021","Speech cut but","162.11","Golf","true"
"1022","Attack simple ready message","390.70","Decor","true"
"1023","Consider song glass","311.75","Toys","true"
"1024","Require job everyone many","231.49","Decor","true"
"1025","Near sport dog","271.89","Movies","true"
"1026","Industry billion","180.61","Movies","false"
"1027","Year recent too response","436.50","Pets","true"
"1028","Management space less","17.49","Toys","true"
"1029","Role collection her","182.36","Decor","false"
"1030","Develop hand good","237.60","Toys","false"
"1031","Interesting away form","454.88","Books","true"
"1032","Sure since skin","83.43","Toys","false"
"1033","Score effort family air","302.03","Golf","false"
"1034","Apply hundred address approach","47.92","Sports","false"
"1035","Staff reach","449.68","Electronics","false"
"1036","Recognize try choose","264.70","Golf","true"
"1037","Record assume kitchen","36.90","Movies","false"
"1038","Future each two","404.51","Sports","true"
"1039","Special lead he late","304.82","Toys","true"
"1040","Enjoy gun effect lose","137.40","Toys","true"
"1041","Child pressure information country","226.63","Golf","false"
"1042","Anything evening night night","3.04","Sports","true"
"1043","Result responsibility they","78.70","Pets","false"
"1044","Within measure car","426.00","Books","true"
"1045","Social time red","300.84","Games","false"
"1046","Ask politics assume check prepare","348.04","Automotive","false"
"1047","Meeting through sister against my","231.30","Sports","true"
"1048","Property green miss once form","255.22","Decor","true"
"1049","Respond may note","234.56","Books","true"
"1050","Month technology","467.39","Grocery","true"
"1051","Last attorney buy carry","32.93","Games","true"
"1052","Fall citizen partner edge two","103.91","Toys","true"
"1053","Modern road sit able","138.40","Toys","false"
"1054","Respond stay I","329.57","Decor","true"
"1055","End reflect rock account throughout","123.91","Games","false"
"1056","Property film many","378.28","Golf","true"
"1057","And decision","100.96","Automotive","false"
"1058","Ball add","73.16","Beauty","true"
"1059","Foreign rock","176.86","Golf","true"
"1060","National present","350.31","Automotive","true"
"1061","Executive there","226.11","Automotive","true"
"1062","Within upon position dinner","167.05","Beauty","true"
"1063","Big fund forget about deep","277.71","Beauty","false"
"1064","Have result","283.97","Sports","true"
"1065","Relationship guess lay","445.09","Automotive","true"
"1066","Reality forward","244.70","Games","false"
"1067","Number present that","18.17","Beauty","true"
"1068","Create meet cost quality","411.92","Beauty","true"
"1069","Change manage or school enough","145.76","Pets","false"
"1070","Industry toward seek","202.25","Decor","true"
"1071","Perhaps sport ahead star war","120.41","Pets","true"
"1072","Follow Democrat","385.70","Automotive","true"
"1073","Note true","429.26","Toys","true"
"1074","Speak listen expect anything view","57.63","Movies","true"
"1075","But money why","235.98","Sports","true"
"1076","Reveal give every letter","461.60","Toys","false"
"1077","Scientist rate in commercial building","324.01","Electronics","true"
"1078","Mother break system reality compare","34.85","Sports","true"
"1079","Board so trade","260.89","Golf","true"
"1080","Loss participant four","304.89","Movies","false"
"1081","Or gas recognize","386.06","Golf","false"
"1082","Little expect responsibility when difference","434.90","Books","true"
"1083","Someone trial","175.06","Sports","false"
"1084","Process national shake situation","243.20","Golf","false"
"1085","Tax determine despite computer","398.64","Electronics","false"
"1086","Trade necessary cost","18.49","Grocery","true"
"1087","State list author crime","497.36","Movies","false"
"1088","Old stand laugh war","172.98","Automotive","false"
"1089","Above traditional no staff","227.43","Books","false"
"1090","Because catch goal","329.89","Sports","false"
"1091","Hospital control law","470.35","Toys","false"
"1092","Country class few PM leader","328.11","Games","false"
"1093","Movement couple low","24.94","Electronics","true"
"1094","Training although laugh","271.67","Automotive","true"
"1095","Control third","355.28","Grocery","false"
"1096","Stand as opportunity work","337.01","Toys","false"
"1097","Environmental weight increase","86.98","Sports","false"
"1098","Education who operation","366.63","Decor","true"
"1099","Whose whether she gas mean","497.57","Electronics","false"
"1100","Fill class center","480.24","Toys","true"
"1101","Care night agency cover","399.78","Movies","true"
"1102","Never high wear window","397.00","Golf","false"
"1103","As understand office thing","450.73","Electronics","false"
"1104","That they work","34.23","Decor","false"
"1105","Produce like technology official","148.33","Electronics","true"
"1106","Expect offer ok","163.56","Sports","false"
"1107","Indeed week bad","493.34","Electronics","true"
"1108","Pattern heart simply scientist","496.26","Beauty","false"
"1109","Against author size","28.63","Automotive","true"
"1110","Reason big","345.97","Books","true"
"1111","Idea to","143.80","Toys","true"
"1112","So account though trade","365.73","Electronics","true"
"1113","Total traditional their control","454.76","Grocery","false"
"1114","Court recent long on","497.33","Automotive","false"
"1115","Nation force marriage natural","16.46","Games","false"
"1116","Building without road participant","481.64","Decor","true"
"1117","Huge end less prepare big","414.27","Pets","true"
"1118","Else face whose surface around","171.09","Books","true"
"1119","Raise herself produce","291.51","Electronics","true"
"1120","Go able","469.69","Electronics","false"
"1121","Each agreement day","60.05","Beauty","false"
"1122","Figure bed concern pretty during","172.40","Sports","true"
"1123","Degree but speech particular pull","397.70","Sports","false"
"1124","Look subject","288.47","Toys","true"
"1125","Begin spring food","278.18","Books","true"
"1126","Civil thousand moment government","352.88","Movies","true"
"1127","Skin occur forward carry","129.26","Golf","false"
"1128","Court wall instead rich","4.23","Movies","false"
"1129","Article decade almost","227.22","Electronics","false"
"1130","Analysis ok seat media","136.01","Pets","false"
"1131","Somebody pretty security","256.86","Pets","true"
"1132","Sense day after control","155.33","Grocery","true"
"1133","Outside writer human upon","88.43","Pets","true"
"1134","History stock morning art","146.91","Golf","false"
"1135","Stuff box poor few","413.71","Games","false"
"1136","No much find site","176.27","Beauty","true"
"1137","Sport reflect go someone","80.41","Books","false"
"1138","Often marriage sell under","11.06","Toys","false"
"1139","Poor husband box statement","168.32","Decor","true"
"1140","Opportunity her","407.70","Toys","true"
"1141","Happen sound","3.08","Electronics","true"
"1142","Test peace","316.99","Pets","false"
"1143","Data key floor","286.22","Sports","true"
"1144","Seat life","370.73","Beauty","false"
"1145","Sound time result now stock","304.34","Pets","false"
"1146","Law support major","355.10","Games","true"
"1147","Ball oil","257.27","Games","true"
"1148","Adult bill recognize situation","168.51","Grocery","false"
"1149","Just gun agency type","17.05","Decor","true"
"1150","Commercial civil","64.69","Golf","false"
"1151","Hold deal size sister","259.15","Golf","true"
"1152","News instead","143.44","Electronics","false"
"1153","Movement plant moment","470.56","Beauty","true"
"1154","Resource save other","341.80","Automotive","false"
"1155","Them less strong","290.86","Grocery","true"
"1156","Bar four west hold dream","127.44","Automotive","true"
"1157","Here pass young class important","91.57","Toys","true"
"1158","Wear check join not everyone","55.82","Pets","false"
"1159","Member toward region into chance","93.31","Automotive","false"
"1160","Real development order however quite","458.81","Grocery","false"
"1161","Door senior responsibility culture worry","277.21","Electronics","false"
"1162","Fight range call human","286.80","Sports","false"
"1163","Blood state ahead nor","284.98","Beauty","true"
"1164","Produce next could thank","421.00","Electronics","true"
"1165","Interesting pass","294.28","Toys","true"
"1166","Pull health if","150.67","Golf","true"
"1167","We agreement","456.91","Electronics","false"
"1168","Side more order possible none","316.31","Grocery","false"
"1169","Again cause different","168.38","Sports","true"
"1170","Hold politics billion result deal","317.20","Toys","false"
"1171","Same example small","461.42","Golf","false"
"1172","Poor avoid start difficult record","391.19","Golf","true"
"1173","No walk Congress include","250.91","Movies","false"
"1174","Common same Congress south represent","270.99","Beauty","false"
"1175","Present prevent","319.39","Toys","false"
"1176","Already give thousand hit","374.24","Decor","true"
"1177","Your wear big reflect majority","251.11","Golf","true"
"1178","Why capital mother","30.34","Golf","true"
"1179","Treatment prepare low","400.31","Grocery","false"
"1180","Former say","248.30","Golf","false"
"1181","Member action agent","281.31","Electronics","true"
"1182","Simply season course room","188.39","Automotive","false"
"1183","Sister across","378.29","Games","false"
"1184","War outside","289.21","Games","true"
"1185","Finally career option","214.75","Games","false"
"1186","Here church thing difference time","78.06","Movies","false"
"1187","Begin heart hot least","450.09","Automotive","true"
"1188","Either history","201.92","Golf","false"
"1189","Stop religious","85.55","Decor","true"
"1190","Leader together sure how health","24.50","Sports","true"
"1191","Do someone method","290.00","Electronics","true"
"1192","Age it vote yourself","201.74","Beauty","false"
"1193","Factor military family","414.25","Pets","false"
"1194","Break seek","114.80","Electronics","true"
"1195","Area far strategy executive","14.73","Toys","true"
"1196","A international main minute here","194.02","Golf","true"
"1197","Trouble instead degree","500.19","Golf","true"
"1198","Family mean sort dark","206.39","Golf","false"
"1199","Mean certain","294.58","Grocery","true"
"1200","Huge mind owner","293.80","Automotive","true"
"1201","Can information want share debate","81.15","Electronics","true"
"1202","Industry first road significant","246.91","Toys","true"
"1203","For class","197.24","Pets","false"
"1204","Other degree trade office","27.49","Games","false"
"1205","Usually set small force possible","194.64","Electronics","true"
"1206","Certainly away item professional","390.27","Books","true"
"1207","Good law such","199.62","Beauty","false"
"1208","The free physical become than","88.48","Automotive","false"
"1209","Alone bit this","256.47","Electronics","true"
"1210","Exist enough get","396.91","Grocery","true"
"1211","Number Democrat every like","461.48","Books","true"
"1212","Cause rather black","147.60","Games","false"
"1213","Hope themselves different","319.25","Electronics","true"
"1214","Black office","103.87","Books","true"
"1215","Center baby power team","20.52","Golf","false"
"1216","Allow contain","406.13","Golf","false"
"1217","Read see food","255.36","Golf","false"
"1218","Cover factor really agency arrive","402.91","Toys","true"
"1219","Above team several accept against","441.76","Pets","true"
"1220","Common its reach","285.96","Decor","false"
"1221","School serve perhaps","301.24","Electronics","true"
"1222","How movement pick card","435.07","Electronics","true"
"1223","Until write perform everything","2.49","Grocery","true"
"1224","Seat last shoulder where exactly","162.82","Decor","false"
"1225","Television time environment tough think","30.45","Beauty","false"
"1226","Member probably look","75.09","Sports","true"
"1227","Local Democrat ever","308.43","Automotive","true"
"1228","Girl wall","243.38","Pets","false"
"1229","Young will word why message","93.27","Beauty","true"
"1230","Station set arrive","412.12","Books","true"
"1231","Enter lot kid one","499.89","Automotive","true"
"1232","Sit executive but","71.37","Sports","false"
"1233","Central land","234.22","Books","false"
"1234","Open appear","183.40","Pets","false"
"1235","Much election method finish likely","119.88","Movies","false"
"1236","Difficult very school","437.58","Pets","false"
"1237","Bar town decide series relate","385.70","Decor","true"
"1238","State record old special walk","281.60","Decor","true"
"1239","Chance picture compare imagine vote","439.74","Decor","false"
"1240","Staff water watch","374.00","Sports","false"
"1241","Economy soon part special","316.47","Electronics","false"
"1242","Create Mr","114.29","Toys","false"
"1243","Stock another arrive","286.52","Games","true"
"1244","Answer carry white strategy best","426.65","Books","true"
"1245","Black cell open return","75.67","Automotive","false"
"1246","Case thus example","137.74","Pets","true"
"1247","Goal strong citizen","217.97","Grocery","true"
"1248","Later on garden how","334.17","Games","false"
"1249","Against much middle that","228.02","Golf","false"
"1250","Have carry identify medical themselves","378.95","Sports","false"
"1251","Special that","472.20","Games","false"
"1252","Rich lose evidence","42.98","Decor","true"
"1253","Real another rich","456.13","Decor","true"
"1254","Station stand decade parent","186.42","Beauty","true"
"1255","Father everyone now","189.81","Movies","true"
"1256","Long voice really push","327.42","Beauty","false"
"1257","Identify while better a","171.69","Golf","true"
"1258","Their majority boy expert","301.88","Sports","false"
"1259","To cover","127.06","Beauty","true"
"1260","List run reduce","452.86","Golf","true"
"1261","Compare offer daughter drive","79.55","Golf","true"
"1262","Reach then","239.96","Games","true"
"1263","Cost sometimes side network call","110.71","Pets","true"
"1264","Subject the food put decision","341.96","Grocery","true"
"1265","During author vote whom large","346.32","Golf","true"
"1266","Week down","33.35","Movies","false"
"1267","Full recent school drug","471.10","Automotive","false"
"1268","Perhaps lay skin","106.80","Electronics","true"
