"13","1681","331"
"33","1418","324"
"47","314","172"
"27","1294","134"
"19","1381","549"
"35","180","24"
"1","1098","320"
"7","708","627"
"9","293","703"
"11","604","657"
"19","881","614"
"7","970","633"
"49","396","908"
"23","394","58"
"29","1934","964"
"7","1959","100"
"3","923","450"
"17","1240","507"
"0","1146","524"
"26","1627","654"
"1","1547","211"
"37","343","256"
"1","437","945"
"0","1926","174"
"26","1667","510"
"23","1560","899"
"18","1756","194"
"31","867","595"
"6","61","921"
"0","1023","685"
"28","1224","620"
"27","835","764"
"10","1623","458"
"40","555","345"
"3","431","802"
"23","1444","830"
"28","160","572"
"48","615","596"
"29","710","573"
"6","1285","557"
"42","1658","978"
"3","1991","682"
"47","667","412"
"21","1312","701"
"1","204","793"
"5","1872","19"
"28","1024","548"
"46","467","86"
"5","594","989"
"49","637","164"
"25","1113","727"
"5","1014","154"
"8","1788","97"
"13","1136","166"
"45","365","889"
"18","167","687"
"38","1139","862"
"6","175","470"
"23","1414","439"
"43","86","675"
"13","308","123"
"43","1006","236"
"2","798","334"
"6","10","353"
"38","887","808"
"8","1871","293"
"35","928","765"
"44","1507","907"
"49","1544","722"
"11","1252","871"
"1","1483","393"
"11","679","482"
"12","1085","363"
"10","490","241"
"10","1944","451"
"29","1533","629"
"38","753","30"
"12","760","56"
"32","1800","143"
"28","595","272"
"0","1749","711"
"39","91","549"
"43","1459","669"
"34","1489","95"
"12","1188","839"
"25","55","878"
"5","1056","727"
"31","1913","982"
"26","1340","242"
"44","1438","114"
"4","852","222"
"3","822","782"
"5","1296","906"
"17","411","700"
"33","100","641"
"32","738","738"
"34","924","541"
"15","1215","211"
"46","129","315"
"12","942","785"
"48","689","218"
"31","243","20"
"38","101","440"
"36","791","604"
"45","1702","972"
"3","1762","764"
"45","1373","463"
"42","1355","224"
"27","1130","687"
"10","675","82"
"0","1124","248"
"14","1529","39"
"26","890","179"
"46","1378","410"
"18","1675","699"
"7","1727","664"
"42","386","527"
"43","1102","885"
"10","38","387"
"10","808","124"
"36","709","245"
"13","419","38"
"23","1922","610"
"20","1719","341"
"49","1259","442"
"40","1422","576"
"23","133","52"
"28","92","752"
"44","498","599"
"19","1482","126"
"18","1628","485"
"27","83","452"
"11","1338","20"
"40","1337","869"
"49","1883","297"
"7","945","167"
"21","1165","779"
"29","1078","933"
"40","1095","280"
"38","1330","175"
"24","1750","306"
"23","1491","653"
"15","958","146"
"36","7","898"
"7","364","177"
"25","1582","823"
"36","1876","896"
"47","1664","431"
"45","141","229"
"26","1199","520"
"2","1549","152"
"18","196","296"
"8","1735","982"
"15","111","722"
"37","1571","835"
"9","807","500"
"32","499","889"
"28","404","135"
"44","1783","188"
"38","173","601"
"34","1634","908"
"41","442","499"
"1","239","802"
"34","372","151"
"25","328","665"
"49","1112","212"
"47","639","235"
"45","382","814"
"0","1257","533"
"22","603","177"
"49","118","535"
"14","816","479"
"16","631","889"
"10","669","354"
"10","1464","926"
"32","1806","565"
"22","126","966"
"22","543","13"
"8","1354","816"
"29","16","364"
"33","596","742"
"1","755","582"
"12","1754","834"
"28","1586","886"
"38","638","676"
"39","1142","222"
"26","331","249"
"49","67","313"
"22","1736","830"
"38","1652","914"
"6","1663","511"
"1","107","511"
"13","1076","76"
"48","158","683"
"1","139","346"
"38","1833","301"
"3","1415","238"
"42","1728","53"
"22","592","905"
"40","1935","111"
"27","634","897"
"7","582","152"
"14","320","637"
"37","1346","727"
"44","1752","681"
"0","406","384"
"26","1351","63"
"32","275","72"
"21","832","629"
"49","1858","570"
"39","1105","974"
"23","1460","476"
"38","71","533"
"0","1226","634"
"40","1213","808"
"11","263","310"
"12","1543","341"
"10","1051","32"
"32","288","877"
"39","143","956"
"12","1465","24"
"23","349","601"
"39","477","479"
"22","1808","944"
"26","900","56"
"18","912","922"
"35","1392","989"
"41","848","978"
"4","713","679"
"4","534","370"
"36","624","263"
"19","851","982"
"13","842","378"
"37","1700","835"
"4","1979","314"
"45","1697","958"
"45","1302","960"
"25","932","560"
"40","453","13"
"49","1826","788"
"28","1468","168"
"42","1204","259"
"20","1370","748"
"17","360","309"
"23","1524","556"
"18","1434","14"
"15","1948","316"
"36","1610","959"
"44","1837","40"
"5","687","689"
"18","919","973"
"17","423","55"
"18","1441","806"
"40","1153","805"
"14","998","319"
"30","972","642"
"2","181","200"
"12","878","689"
"46","337","994"
"6","1646","43"
"8","800","854"
"10","1688","702"
"31","1097","599"
"41","1804","312"
"34","1557","21"
"26","64","770"
"41","1116","356"
"36","1473","374"
"1","1823","369"
"14","1334","801"
"20","824","366"
"19","817","180"
"6","1173","883"
"46","1212","133"
"11","506","646"
"48","330","975"
"28","1499","201"
"28","993","660"
"44","1269","485"
"46","906","385"
"26","1239","312"
"12","236","5"
"42","840","56"
"2","1575","44"
"33","1336","435"
"3","1039","954"
"2","1055","621"
"42","497","131"
"9","666","278"
"21","1389","30"
"28","502","810"
"11","732","254"
"36","458","523"
"0","451","561"
"4","1565","779"
"2","248","257"
"6","1271","26"
"27","1321","809"
"45","645","523"
"42","1976","131"
"20","478","166"
"46","939","828"
"35","30","21"
"21","170","355"
"34","1309","635"
"23","1654","474"
"36","826","858"
"15","469","231"
"8","1527","736"
"29","146","472"
"47","1789","178"
"22","201","420"
"14","748","428"
"5","712","257"
"20","632","605"
"12","854","467"
"15","1255","537"
"9","678","801"
"16","1250","808"
"32","1940","75"
"17","1607","229"
"24","747","725"
"41","981","479"
"26","920","593"
"14","1310","345"
"27","1972","670"
"30","1682","484"
"43","1755","427"
"17","281","567"
"37","82","342"
"20","1986","211"
"5","950","467"
"28","986","82"
"41","1033","838"
"48","1759","4"
"4","1821","720"
"32","470","630"
"47","1474","607"
"8","602","567"
"5","341","204"
"49","614","340"
"10","1131","353"
"11","1317","893"
"46","199","320"
"38","1857","239"
"1","140","495"
"13","1515","673"
"39","1","386"
"4","1137","669"
"42","1953","16"
"2","1552","861"
"6","966","646"
